gene_R,log2FoldChange_R,gene_python,log2FoldChange_python,diff_log2fc,ratio_log2fc
b1991,-0.742083065492592,b1991,-0.7361164243390022,0.005966641153589802,0.9919596047517549
b1992,-0.344164287891075,b1992,-0.3337868341597349,0.01037745373134008,0.969847383658166
b1993,-0.330874351212529,b1993,-0.3258306020368215,0.00504374917570749,0.9847563005194447
b1994,-1.55822750233036,b1994,-1.5516394734264278,0.006588028903932175,0.9957721007400526
b1996,0.125405835029632,b1996,0.1262633375698281,0.0008575025401960923,1.0068378201061654
b1997,0.0977597991304923,b1997,0.0945632074328554,-0.003196591697636905,0.9673015725679835
b2000,-0.297283067131879,b2000,-0.2934346155274743,0.0038484516044047234,0.9870545886062946
b2001,-0.439373546256937,b2001,-0.4317762983540696,0.007597247902867366,0.9827089091557992
b2002,0.100278780411543,b2002,0.1162811247167693,0.01600234430522629,1.159578569260145
,,b2006,0.0371021599429322,,
b2007,-0.491007314642247,b2007,-0.4810886692210844,0.009918645421162608,0.9797993937658761
b2008,0.384094525662748,b2008,0.388950542173572,0.004856016510824013,1.0126427641801066
b2009,-0.211287446784641,b2009,-0.2041756753012661,0.007111771483374912,0.966340776077323
b2010,1.64403592286028,b2010,1.6555191345436286,0.011483211683348538,1.0069847693250948
b2011,-0.300191723797152,b2011,-0.2919272588943063,0.008264464902845658,0.9724693779085323
b2012,0.189592496317495,b2012,0.1939952151863642,0.004402718868869199,1.0232220101237357
b2013,0.159840290805828,b2013,0.1655292526031456,0.005688961797317593,1.0355915380824006
b2014,0.0731518670509439,b2014,0.0795509022345575,0.006399035183613608,1.0874760336487002
b2015,0.55693083050411,b2015,0.5685069075746909,0.011576077070580948,1.020785484366349
b2016,0.16492446621922,b2016,0.170874434468069,0.005949968248848997,1.036076928943582
b2017,-0.137398423028224,b2017,-0.1311468246563453,0.006251598371878692,0.9545002174399446
b2019,0.0318345789815529,b2019,0.0371171686848786,0.0052825897033257005,1.1659387330483242
b2020,0.109775955245823,b2020,0.1153751932606821,0.0055992380148591064,1.0510060513918613
b2021,0.21091616967671,b2021,0.2166877088412405,0.0057715391645304925,1.02736413795764
b2022,-0.0290929061467916,b2022,-0.024567104167197,0.004525801979594603,0.8444362362165144
b2023,0.0361643055251109,b2023,0.0410898770112635,0.004925571486152601,1.1361998084750307
b2024,-0.0529572355882055,b2024,-0.0470301329425562,0.0059271026456492945,0.8880775671196598
b2025,0.165298980585858,b2025,0.1704204325614529,0.005121451975594882,1.030982961645881
b2026,0.0579996317280208,b2026,0.0646224158423431,0.006622784114322301,1.1141866580356699
b2027,-0.207879091195243,b2027,-0.2013432646781087,0.006535826517134302,0.9685594809965964
b2028,0.70391847216031,b2028,0.7111233504701547,0.007204878309844731,1.0102353874699908
b2029,-0.62208392069079,b2029,-0.6166885384414829,0.005395382249307135,0.9913269221887043
b2030,-1.62589160212551,b2030,-1.61634187840864,0.009549723716870018,0.9941264696217228
b2032,-0.966423010672108,b2032,-0.9599309101812116,0.006492100490896435,0.993282340735677
b2033,-1.3975585460758,b2033,-1.3905141564542405,0.00704438962155951,0.9949595030266607
b2034,-0.832084098378891,b2034,-0.8250523697576366,0.007031728621254341,0.9915492572986866
b2035,-0.827643700398619,b2035,-0.8075691691020999,0.02007453129651915,0.9757449597129167
b2036,-0.7323854258022,b2036,-0.7249400356752097,0.007445390126990303,0.9898340547685869
b2037,-1.31881113655647,b2037,-1.3101202729392591,0.008690863617210942,0.9934100771700309
b2038,-0.918411856572754,b2038,-0.9127222820906064,0.005689574482147686,0.9938049858117256
b2039,-1.31080519629625,b2039,-1.3032400974730023,0.007565098823247629,0.9942286627756564
b2040,-1.2265035651367,b2040,-1.2184724357793917,0.00803112935730832,0.9934520130347821
b2041,-0.688322801634826,b2041,-0.6872030125944076,0.0011197890404183175,0.9983731629436673
b2042,0.033754410252669,b2042,0.0374068044071209,0.003652394154451899,1.108204946468087
b2043,0.97859054592574,b2043,0.9861493552019964,0.007558809276256406,1.007724179747829
b2044,1.55245300609794,b2044,1.5555510679756257,0.003098061877685687,1.0019955914063206
b2045,2.00134501040596,b2045,2.0074383659856743,0.006093355579714466,1.003044630260166
b2046,2.74332727543775,b2046,2.7444402973089477,0.0011130218711978834,1.000405719682505
b2047,2.6150784777738,b2047,2.6260774384136183,0.0109989606398182,1.0042059772711607
b2048,3.31861009437817,b2048,3.308482489148936,-0.010127605229233616,0.9969482388888077
b2049,3.19511202629302,b2049,3.204481769903923,0.009369743610903036,1.0029325242851574
b2050,3.92547962068795,b2050,3.871463888590736,-0.05401573209721411,0.9862397114960063
b2051,3.2727017297552,b2051,3.2868829054312547,0.014181175676054814,1.0043331708316467
b2052,3.28065352198245,b2052,3.2853978890084323,0.0047443670259821324,1.0014461652211035
b2053,4.21803339337795,b2053,4.213431557117737,-0.004601836260213155,0.998909009049706
b2054,4.69136278160133,b2054,4.710298482859265,0.0189357012579352,1.0040362901228184
b2055,4.97906398114206,b2055,4.9914790430186375,0.012415061876577482,1.002493452971
b2056,3.05958204271041,b2056,3.0708699745568406,0.01128793184643051,1.0036893705378238
b2057,3.58463202941829,b2057,3.598921110788679,0.014289081370388867,1.0039862059070839
b2058,5.23252203856734,b2058,5.251079289966856,0.018557251399515806,1.0035465214026307
b2059,4.47280143942609,b2059,4.479881542808141,0.007080103382051561,1.001582923695124
b2060,4.32734063476592,b2060,4.333702084437162,0.006361449671241637,1.0014700598377058
b2061,5.06494474788541,b2061,5.091698094270894,0.0267533463854841,1.0052820608549884
b2062,6.94384463306003,b2062,6.946233766081069,0.002389133021039491,1.0003440648728896
b2063,0.108942349918551,b2063,0.1144369040434515,0.0054945541249004914,1.050435428729125
b2064,-0.0962743629712285,b2064,-0.0902617754175191,0.006012587553709398,0.9375473660053585
b2065,-0.430659749667117,b2065,-0.425973521403441,0.0046862282636759844,0.9891184902529241
b2066,-0.0991863242278343,b2066,-0.0944765860126754,0.004709738215158896,0.9525162541124069
b2067,0.502282303621591,b2067,0.5060099675426695,0.0037276639210784834,1.0074214518293816
b2068,0.332704532814556,b2068,0.3399968341180723,0.007292301303516324,1.0219182505324655
b2069,0.398971944005098,b2069,0.4052711048394834,0.00629916083438542,1.015788480691527
b2070,0.195529610180749,b2070,0.1956174074504244,8.779726967542145e-05,1.0004490228850467
,,b2073,0.4304449717103146,,
b2074,1.73898074186328,b2074,1.744960863766741,0.005980121903460978,1.0034388660894848
b2075,2.00697312262209,b2075,2.0103305677025456,0.0033574450804554345,1.0016728899070004
b2076,1.89663641195501,b2076,1.895675100617301,-0.0009613113377091587,0.9994931493819006
b2077,2.16112843229854,b2077,2.1673777067380837,0.006249274439543928,1.002891671936821
b2078,2.14296580916958,b2078,2.1418477336495245,-0.0011180755200554948,0.9994782578820104
b2079,0.68133164290775,b2079,0.6906334782008653,0.009301835293115346,1.0136524340091082
b2080,1.43358750514642,b2080,1.4398586396971689,0.0062711345507489025,1.004374434436849
b2081,0.856217322396213,b2081,0.8590517998850316,0.0028344774888185986,1.0033104650124176
,,b2085,-0.3383801664830574,,
b2086,0.692182434845837,b2086,0.6976403256889007,0.005457890843063695,1.007885046728005
,,b2088,-0.0207240818911149,,
b2089,0.312133786470372,b2089,0.3228056200105372,0.01067183354016521,1.0341899339409648
b2091,-0.279306687675265,b2091,-0.2745161648585636,0.0047905228167013925,0.982848520898035
b2093,-0.301434696947028,b2093,-0.2986687185509819,0.002765978396046087,0.9908239548265004
b2094,-0.354092953696402,b2094,-0.3479746306568934,0.0061183230395086,0.9827211386850854
b2095,-0.233787293887567,b2095,-0.2297996635167785,0.003987630370788503,0.9829433400571964
b2096,-0.181139725554641,b2096,-0.1760061943020677,0.005133531252573292,0.971659826485578
b2097,1.50589831529608,b2097,1.507121470428794,0.0012231551327139822,1.0008122428455426
b2098,-1.86065178557217,b2098,-1.8500038996527657,0.010647885919404354,0.9942773355004036
b2099,-1.00561888509245,b2099,-0.9919427412572552,0.013676143835194665,0.9864002714766664
b2100,-0.69038206937707,b2100,-0.680152924834346,0.010229144542724056,0.9851833571634417
b2101,-0.346597589841645,b2101,-0.3352469622125011,0.011350627629143906,0.9672512794035012
b2102,0.773445567553239,b2102,0.7660970777515203,-0.0073484898017187605,0.9904990213791445
b2103,-0.195902799605783,b2103,-0.1831390519162917,0.01276374768949129,0.9348465273841114
b2104,-0.27820333496552,b2104,-0.2875962126635524,-0.009392877698032376,1.0337626351574705
,,b2105,-0.3584388610661693,,
b2106,-0.398739187466405,b2106,-0.3884433558650758,0.010295831601329242,0.9741790324980368
b2107,-0.182052854858408,b2107,-0.1755212625014936,0.00653159235691439,0.9641225491245696
,,b2109,0.1118748956083801,,
,,b2111,-0.1066462042925309,,
b2112,-0.259762934437801,b2112,-0.2529700727893653,0.006792861648435733,0.9738497655058549
b2113,-0.247462459506409,b2113,-0.24132934856437,0.0061331109420389995,0.9752159945622776
b2114,0.0246943255225833,b2114,0.0291375406186744,0.004443215096091101,1.1799285869147436
,,b2115,-0.2747944155857391,,
b2118,0.313579516411798,b2118,0.3163790539336161,0.0027995375218181073,1.008927679823773
,,b2119,-0.2780896190046063,,
b2120,0.404647246751803,b2120,0.3915977941216091,-0.013049452630193914,0.9677510406040202
b2121,0.491333319993868,b2121,0.4853035990452763,-0.006029720948591666,0.9877278403413249
b2122,0.402034103010845,b2122,0.411752212758146,0.009718109747300974,1.0241723517346457
b2124,0.0900977715056464,b2124,0.0959576102355855,0.0058598387299390875,1.0650386644643242
b2125,-0.489844044608572,b2125,-0.4823216835441883,0.007522361064383698,0.9846433550694799
b2126,-0.65989121044362,b2126,-0.6528535132128157,0.007037697230804274,0.9893350644478609
b2127,0.856831647424924,b2127,0.8639208075552965,0.007089160130372529,1.0082736908139165
b2128,0.491935056606147,b2128,0.4961368870371168,0.004201830430969777,1.0085414332126645
b2129,0.639556993106225,b2129,0.6426697533946844,0.003112760288459304,1.0048670569191045
b2130,0.573364537356259,b2130,0.5766336677540439,0.0032691303977848696,1.0057016613075838
b2131,0.381935917571916,b2131,0.3861058188745032,0.004169901302587209,1.0109178035129467
b2132,-0.42918728166328,b2132,-0.4223303702724528,0.006856911390827225,0.9840234981701839
b2133,0.0456564410911937,b2133,0.0491496568628575,0.003493215771663803,1.0765109081692656
b2134,0.690923454385663,b2134,0.6964016113046567,0.005478156918993671,1.0079287464974895
b2135,1.40767825240568,b2135,1.412459694848624,0.004781442442944206,1.0033966870162077
b2136,0.271899008178794,b2136,0.2784838745578758,0.006584866379081844,1.0242180595772965
b2137,0.460758957228478,b2137,0.4666008868162582,0.005841929587780237,1.0126789278778652
b2140,0.262700639462682,b2140,0.2781107926160701,0.015410153153388062,1.0586605087254732
b2141,0.116190051051982,b2141,0.1301794407310789,0.013989389679096895,1.120400925487486
b2142,0.399977175676603,b2142,0.407236247578647,0.007259071902044001,1.0181487153354802
b2143,0.871492266205777,b2143,0.8747813780223903,0.0032891118166132882,1.0037741147502468
b2144,0.306178557323338,b2144,0.3130619822052241,0.006883424881886091,1.022481733998821
b2145,0.0231146692494424,b2145,0.03264919417846,0.009534524929017602,1.412488053630601
b2146,-0.967544616101828,b2146,-0.96319986512691,0.0043447509749179325,0.9955095083961889
b2147,-0.920779567208326,b2147,-0.9118427953653542,0.008936771842971813,0.9902943417064881
b2148,-3.56798997026972,b2148,-3.561410687723277,0.006579282546443022,0.9981560254929904
b2149,-3.4514403945878,b2149,-3.4476963387066184,0.0037440558811816516,0.9989152193133474
b2150,-3.55324596477825,b2150,-3.5482598242146395,0.004986140563610686,0.9985967364452007
b2151,-2.00307562748871,b2151,-1.9924225310315036,0.010653096457206246,0.9946816304332142
b2152,0.67048267417974,b2152,0.6769448003739963,0.006462126194256346,1.009638021149707
b2153,0.716360101492005,b2153,0.720196180666672,0.0038360791746669953,1.0053549592818993
b2154,0.0223313501440029,b2154,0.0270687877704525,0.004737437626449601,1.2121429110152502
b2155,-0.802904982178995,b2155,-0.7878183113076371,0.015086670871357843,0.9812098925698353
b2156,0.497669743775495,b2156,0.5017699671451533,0.004100223369658318,1.008238843974224
b2157,0.0599618813697884,b2157,0.0628293259441607,0.0028674445743722965,1.0478211241686797
b2158,0.417232766523413,b2158,0.4293429879377219,0.012110221414308897,1.0290250967468764
b2159,0.538350258404804,b2159,0.5423471203081397,0.003996861903335702,1.007424277858023
b2160,0.486857845913135,b2160,0.4921358574715621,0.005278011558427054,1.0108409705270904
b2161,-0.192243794672851,b2161,-0.1846567673045402,0.007587027368310795,0.9605343445221629
,,b2162,-0.4629140504217425,,
,,b2163,-0.4016456658494098,,
b2164,-1.64967494574751,b2164,-1.6350187170095667,0.014656228737943255,0.9911156868959405
b2165,-3.21179754777711,b2165,-3.1701514528156,0.04164609496151028,0.9870333997264761
b2166,-4.40767744342263,b2166,-4.399380024836294,0.008297418586336036,0.9981175077593942
b2167,0.100510191262586,b2167,0.1052979485154998,0.004787757252913805,1.047634545241344
b2168,-0.0955545328775643,b2168,-0.090596066155306,0.004958466722258303,0.9481085138199391
b2169,-0.14282271777504,b2169,-0.1379109558496584,0.004911761925381591,0.965609379222722
b2170,1.01631494260281,b2170,1.0303877503958536,0.014072807793043651,1.0138468964718779
b2171,-0.805309750371512,b2171,-0.7964005554861855,0.008909194885326488,0.9889369340415705
b2172,-0.957848497259755,b2172,-0.950815164955211,0.007033332304543949,0.9926571557770721
b2173,1.43347408584685,b2173,1.4389024462536526,0.0054283604068026126,1.0037868563236674
b2174,1.0982593061672,b2174,1.1010668926601663,0.0028075864929664185,1.0025563967245263
b2175,-0.303449021913326,b2175,-0.2918849472789578,0.011564074634368204,0.9618912113756253
b2176,0.105885995695575,b2176,0.1127324559689948,0.006846460273419799,1.0646587891859047
b2177,0.426297558929141,b2177,0.4319310792986711,0.005633520369530076,1.0132149956093615
b2178,0.581923069652317,b2178,0.5901680845667564,0.008245014914439408,1.014168565132442
b2179,0.41136415844207,b2179,0.4198610247686475,0.008496866326577479,1.0206553394412314
b2180,0.701933544052452,b2180,0.7052182672992932,0.003284723246841148,1.0046795359399374
b2181,-0.458127066507467,b2181,-0.4504549288891477,0.007672137618319308,0.9832532540004504
b2182,0.835256601945154,b2182,0.8390293589200427,0.003772756974888658,1.0045168837529719
b2183,0.714838128141953,b2183,0.7190219887505803,0.004183860608627299,1.005852878356534
b2184,0.293697020566394,b2184,0.2995802697825535,0.0058832492161594585,1.0200316952647788
b2185,-0.591997450196797,b2185,-0.5848724259226648,0.007125024274132197,0.9879644341850398
b2186,-0.389607354015711,b2186,-0.3807072757179879,0.008900078297723102,0.977156287718932
b2187,0.212367572962462,b2187,0.2177299222016639,0.005362349239201897,1.0252503203026657
b2188,0.521546374573255,b2188,0.5258217081533136,0.0042753335800586045,1.0081974178874444
b2190,-0.0768461673726396,b2190,-0.0689305971977968,0.007915570174842804,0.8969946004403979
b2192,-1.59637923153129,b2192,-1.585881793587042,0.010497437944247956,0.9934242204252567
b2193,-0.387566659073657,b2193,-0.3816706132759312,0.005896045797725791,0.9847870149310103
b2194,-0.0348084321456361,b2194,-0.0340854087133849,0.0007230234322512033,0.9792284975885692
b2195,-0.144694003481225,b2195,-0.1383549574703888,0.00633904601083618,0.9561899881244303
b2196,0.0606285969043994,b2196,0.0641725885689588,0.003543991664559397,1.0584541263613216
b2197,0.0510819365282016,b2197,0.0552353793480503,0.004153442819848696,1.081309423685526
b2198,0.0870866713527896,b2198,0.0669751125819911,-0.020111558770798496,0.7690627227061392
b2199,-0.332781343040065,b2199,-0.3191352298199025,0.013646113220162515,0.9589937551922206
b2200,0.020573718932051,b2200,0.0250767656743538,0.004503046742302799,1.2188737367889126
b2201,-0.268482928071166,b2201,-0.2603212297698465,0.00816169830131952,0.9696006805350539
b2202,-0.700003684987603,b2202,-0.6862430508763242,0.013760634111278813,0.9803420547542939
b2203,-1.09462425566247,b2203,-1.083908295937165,0.010715959725304813,0.9902103761451737
b2204,-0.845180268076063,b2204,-0.8434115319273073,0.001768736148755612,0.9979072675788067
b2205,-1.15101957523048,b2205,-1.1325533861340988,0.01846618909638109,0.9839566680760548
b2206,-1.33357615091829,b2206,-1.3241070135253188,0.009469137392971172,0.9928994400608838
,,b2207,-0.4807875055850709,,
b2208,-1.89669133821137,b2208,-1.8967386246589963,-4.728644762641565e-05,1.0000249310189138
b2209,0.167874445557072,b2209,0.1721825912077191,0.004308145650647077,1.0256629032271767
b2210,-0.952740344955432,b2210,-0.9461291478698696,0.006611197085562459,0.9930608616287036
b2211,0.148036707708607,b2211,0.1544580349786756,0.006421327270068611,1.0433765879386365
b2212,0.476092632615729,b2212,0.4854356030587328,0.009342970443003806,1.0196242701586706
b2213,0.73323388779762,b2213,0.7382320989482168,0.004998211150596843,1.006816666869571
b2214,0.494146737979095,b2214,0.4975048805833332,0.0033581426042382234,1.0067958408831594
b2215,-0.688130659566837,b2215,-0.6804542411187308,0.0076764184481062925,0.9888445336050883
b2216,0.145901012094105,b2216,0.1589037620047142,0.013002749910609207,1.0891203544374493
b2217,-0.131137851613464,b2217,-0.1242493039208368,0.0068885476926272005,0.9474709429209534
b2218,0.591882303202388,b2218,0.5939746780052205,0.0020923748028325306,1.0035351197214577
b2219,-1.09285160024787,b2219,-1.0827201669429425,0.010131433304927606,0.9907293604157877
b2220,-0.979892819513848,b2220,-0.9642282479966366,0.015664571517211345,0.9840139949948985
b2223,0.22057984183377,b2223,0.2183313249529855,-0.002248516880784507,0.9898063356012423
b2224,0.497127435945103,b2224,0.4934701148620418,-0.0036573210830612157,0.992643091451776
,,b2225,1.428437353671889,,
b2226,0.44798471246738,b2226,0.4733487828090514,0.02536407034167143,1.0566181604768898
,,b2229,0.0538103011682028,,
b2230,0.14464965705465,b2230,0.147322377685723,0.0026727206310730167,1.018477199915263
b2231,-0.137781980846541,b2231,-0.1318837500837112,0.005898230762829804,0.9571915665126114
b2232,-0.169357439050507,b2232,-0.1645488012538587,0.004808637796648307,0.9716065746883771
b2233,0.313166737963027,b2233,0.3200571087418343,0.0068903707788072754,1.022002243353254
b2234,-0.277432435602299,b2234,-0.2714205039244745,0.006011931677824545,0.9783301052568969
b2235,-0.403533890644413,b2235,-0.3893704820870506,0.014163408557362367,0.9649015636958163
b2236,-0.577046697959483,b2236,-0.5678865719653157,0.009160125994167378,0.9841258497335504
b2237,1.45633147324818,b2237,1.4644665425591434,0.008135069310963416,1.0055860011682773
b2239,-3.29126659829255,b2239,-3.272543205885313,0.018723392407236972,0.9943111893710007
b2240,-4.13613190686454,b2240,-4.125983147413186,0.010148759451353406,0.9975463162974784
b2241,-0.741356170610576,b2241,-0.711484333219298,0.029871837391277967,0.9597064965862823
b2242,-2.1213504922367,b2242,-2.14048153851884,-0.01913104628214013,1.009018333534299
b2243,-2.04054425724782,b2243,-2.0055653396448285,0.034978917602991544,0.9828580451128419
,,b2244,0.0067172067965192,,
b2245,0.0312892396101999,b2245,0.0309371923112063,-0.0003520472989936019,0.9887486144316898
b2246,-0.0402232047472072,b2246,-0.0406438295327349,-0.00042062478552769983,1.0104572668481098
b2247,0.459358072931132,b2247,0.4677227914954617,0.008364718564329687,1.0182095821478765
b2248,0.270362134134856,b2248,0.2706942695038926,0.00033213536903659024,1.0012284833085054
b2249,0.0450675500801962,b2249,0.0509113464455786,0.005843796365382396,1.1296674959030069
b2250,-1.40512259169199,b2250,-1.3999832680063298,0.00513932368566028,0.9963424375096896
b2251,0.0816005945805958,b2251,0.0820391907687393,0.0004385961881435002,1.005374914121616
,,b2252,-0.4961288426239733,,
b2253,0.472239024858772,b2253,0.4793315190689935,0.007092494210221512,1.0150188651019314
b2254,0.289454415776664,b2254,0.2936931135459955,0.004238697769331501,1.0146437488540578
b2255,0.337731722402781,b2255,0.3403976633107595,0.0026659409079785035,1.0078936645009589
b2256,0.408596907957217,b2256,0.4160953146307437,0.007498406673526692,1.0183515991616652
b2257,0.650038774781898,b2257,0.6574451352510396,0.007406360469141671,1.011393721046297
b2258,0.218279842845442,b2258,0.2197015929349506,0.0014217500895085944,1.0065134282257813
b2259,-0.920678875848818,b2259,-0.9119634958865176,0.008715379962300429,0.990533746140026
b2260,0.379624976077498,b2260,0.3837238011054545,0.004098825027956499,1.0107970373032562
b2261,0.0658383483030411,b2261,0.0703845903688615,0.004546242065820397,1.0690515813807315
b2262,0.38223403319323,b2262,0.386873556885031,0.004639523691800984,1.0121379136573523
b2263,0.339315673780493,b2263,0.3450316734788169,0.005715999698323926,1.0168456695048567
b2264,0.404307618187874,b2264,0.4075938422318658,0.0032862240439918144,1.0081280289961412
b2265,0.752941970553658,b2265,0.7570044311926242,0.004062460638966203,1.0053954498458613
b2266,0.744357179735848,b2266,0.7493965278230942,0.005039348087246154,1.006770067145768
b2267,-0.294284975774183,b2267,-0.2855570655714186,0.008727910202764422,0.9703419782820931
b2268,-0.345970078922292,b2268,-0.3384085857532884,0.007561493169003564,0.9781440834636398
b2269,-0.117157644196158,b2269,-0.1118633730333564,0.005294271162801595,0.9548107065558833
,,b2270,0.0228682424704801,,
,,b2274,-0.7796113842124628,,
b2275,-0.079873246113058,b2275,-0.0759819456737521,0.0038913004393058975,0.9512815538534908
b2276,-0.896984824315915,b2276,-0.8916595230257409,0.005325301290174056,0.9940631088221192
b2277,-0.812868646153194,b2277,-0.8015454337039257,0.01132321244926826,0.9860700587938113
b2278,-0.955980807801861,b2278,-0.9520317530144596,0.003949054787401374,0.9958691066230905
b2279,-0.884750096153754,b2279,-0.8741061517562384,0.010643944397515592,0.987969547057652
b2280,-1.15494939048129,b2280,-1.1547978071249825,0.0001515833563074942,0.9998687532479286
b2281,-1.27475820634804,b2281,-1.2692404421928765,0.005517764155163585,0.9956715209773225
b2282,-1.10930337456845,b2282,-1.1030836914750657,0.006219683093384276,0.9943931631003972
b2283,-0.985713237459171,b2283,-0.9683196724123138,0.017393565046857296,0.9823543355350569
b2284,-1.05738877020295,b2284,-1.0514509832584509,0.0059377869444992015,0.9943844807966331
b2285,-1.08519051178593,b2285,-1.078265842584704,0.006924669201225919,0.9936189368354965
b2286,-0.96068118108064,b2286,-0.9503290651147144,0.010352115965925668,0.9892241919902284
b2287,-0.804339294944391,b2287,-0.7866117772187946,0.017727517725596442,0.977960149607235
b2288,-0.870752207456993,b2288,-0.8540763194704537,0.016675887986539295,0.9808488708455408
b2289,-0.92554424689241,b2289,-0.9188728942526236,0.006671352639786354,0.992791967901928
b2290,-0.387120717632788,b2290,-0.3812536384585255,0.005867079174262491,0.9848443162377379
b2291,0.376911536781715,b2291,0.3827811164153603,0.005869579633645261,1.0155728309187961
b2292,-0.0566294651501591,b2292,-0.0486987510309503,0.007930714119208794,0.8599542817828201
b2293,-0.429032468536861,b2293,-0.4228008590442743,0.0062316094925867205,0.9854752030450318
b2294,-0.410449509682633,b2294,-0.4039670963497478,0.006482413332885184,0.9842065511592462
b2295,0.572270710388433,b2295,0.5775306469979679,0.005259936609534832,1.0091913433870565
b2296,0.161274993038357,b2296,0.1660622384042497,0.0047872453658927006,1.029683742505288
b2297,0.0770436228344771,b2297,0.0820446266363628,0.005001003801885701,1.0649113270884212
b2298,-0.530030267276431,b2298,-0.526551555915692,0.003478711360738962,0.9934367684724603
b2299,-0.550953210874596,b2299,-0.5442698949651299,0.0066833159094661365,0.9878695399581084
b2300,-0.268351633931867,b2300,-0.2617328533028903,0.006618780628976695,0.9753354189352275
b2301,0.564903602341388,b2301,0.569161633658989,0.004258031317600941,1.007537624649502
b2302,0.554022224127265,b2302,0.5599313948888799,0.005909170761614901,1.0106659453434805
b2303,-0.307723268454798,b2303,-0.3021310859599835,0.005592182494814524,0.9818272354804526
b2304,-0.0082039851814408,b2304,-0.0034582086567172,0.0047457765247236,0.4215279014082596
b2305,0.338406176455924,b2305,0.3367233103249664,-0.0016828661309576387,0.9950270821041683
b2306,-0.675479030425913,b2306,-0.658024493203706,0.01745453722220691,0.974159764498979
b2307,-0.336576309111106,b2307,-0.3280856075967991,0.008490701514306864,0.9747733239551806
b2308,-0.772296834567679,b2308,-0.7641082762679015,0.008188558299777493,0.9893971360061817
b2309,-1.02272578807274,b2309,-1.017031885132618,0.005693902940121953,0.9944326201543703
b2310,-0.922618891942339,b2310,-0.9172407260531604,0.00537816588917861,0.9941707611494316
b2311,-0.0510584083655727,b2311,-0.0434512936127102,0.0076071147528625,0.8510115180560197
b2312,0.362465448416157,b2312,0.3675685104472269,0.0051030620310698604,1.014078754411954
b2313,0.338050170717877,b2313,0.3415886441750678,0.0035384734571907717,1.0104673026778141
b2314,-0.684456788245007,b2314,-0.6764241238485271,0.008032664396479872,0.9882641760087205
b2315,-0.212745142507305,b2315,-0.206693959849523,0.006051182657782012,0.9715566588902295
b2316,-0.0536851742968592,b2316,-0.0486710322725027,0.005014142024356502,0.9066009919865371
b2317,0.889058762489345,b2317,0.8919128942836646,0.002854131794319592,1.0032102847581503
b2318,0.598028870247429,b2318,0.6016819761916339,0.0036531059442048708,1.006108577906437
b2319,0.191542143635453,b2319,0.1969556109817332,0.005413467346280204,1.0282625392173914
b2320,-0.0492810336475782,b2320,-0.044445605279154,0.004835428368424204,0.9018805408384158
b2321,0.025317004334029,b2321,0.0330729894420656,0.007755985108036604,1.3063547726936895
b2322,0.576139980576121,b2322,0.5838759265549542,0.007735945978833203,1.0134271986663683
b2323,-0.666268997674242,b2323,-0.6595947855989759,0.006674212075266084,0.9899827065366033
b2324,0.0847443238157625,b2324,0.0909087700569769,0.0061644462412144,1.0727417007257753
b2325,-0.114279128710469,b2325,-0.1085711612836024,0.005707967426866592,0.9500524068456282
b2326,-0.143233147873214,b2326,-0.1350153538680504,0.00821779400516362,0.942626451158933
b2327,0.228592521863436,b2327,0.2334136555875405,0.004821133724104476,1.0210905137438602
b2328,0.0983148430517943,b2328,0.1041026510968242,0.005787808045029902,1.0588701346141678
b2329,0.0794624952769644,b2329,0.084512246689418,0.00504975141245359,1.0635488653465113
b2330,-0.0745559615382917,b2330,-0.0688206062038365,0.005735355334455211,0.9230731491336269
b2331,-0.0633989310460773,b2331,-0.0579135228678623,0.005485408178215002,0.9134779074708957
b2332,-0.115681864941636,b2332,-0.1071391376218467,0.008542727319789306,0.9261532710931026
,,b2333,-0.1881798421036303,,
,,b2334,0.2464424636749923,,
,,b2335,0.5742087194292445,,
,,b2336,-0.0979277409145477,,
b2340,0.269584603727793,b2340,0.2740967860637998,0.004512182336006754,1.0167375372095167
b2341,-1.75988750323175,b2341,-1.7487523111247407,0.011135192107009306,0.9936727818757953
b2342,-1.82446211890684,b2342,-1.8162048715245935,0.008257247382246424,0.99547414698465
b2343,-0.403600680208832,b2343,-0.3971896902470715,0.006410989961760483,0.9841155124950649
b2344,-1.7709452969571,b2344,-1.7645316914232134,0.0064136055338865905,0.9963784282072932
,,b2345,-0.1914767779915907,,
b2346,-0.135065139807643,b2346,-0.1282457148424751,0.006819424965167908,0.9495101032370011
b2347,0.787506400274543,b2347,0.7863090936870237,-0.0011973065875192646,0.9984796230391247
b2349,-0.783172126322216,b2349,-0.7666198455013757,0.01655228082084026,0.9788650792533055
b2350,0.0825756553692851,b2350,0.0914075703683068,0.008831914999021695,1.1069554332875065
b2351,-0.30581581197583,b2351,-0.299588622015522,0.006227189960308022,0.9796374493520297
b2352,-1.70985568814055,b2352,-1.7045342945152815,0.005321393625268511,0.9968878112567175
,,b2359,0.0878318834108424,,
b2360,-0.195079091230353,b2360,-0.1880129310601639,0.007066160170189101,0.9637779726898295
b2364,-1.56594586693989,b2364,-1.5600348352266855,0.0059110317132045065,0.9962252643351232
b2365,0.201640000071573,b2365,0.1985606151708333,-0.0030793849007397234,0.9847283034137736
b2366,-0.160896633976849,b2366,-0.152490453331076,0.008406180645773004,0.9477541547141219
,,b2367,-0.4238723643948894,,
,,b2368,-0.092854435051922,,
