gene_id	gene_name	C1	C2	C3	sac1	sac2	sac3
b2488	b2488	364.785	361.01	333.248	343.301	335.157	316.296
b2489	b2489	577.785	574.01	546.248	556.301	548.157	529.296
b2490	b2490	237.93	234.015	208.423	218.109	210.826	196.264
b2491	b2491	1831.785	1828.01	1800.248	1810.301	1802.157	1783.296
b2492	b2492	667.785	664.01	636.248	646.301	638.157	619.296
b2493	b2493	880.785	877.01	849.248	859.301	851.157	832.296
b2494	b2494	1282.785	1279.01	1251.248	1261.301	1253.157	1234.296
b2495	b2495	189.924	186.118	162.793	171.523	165.504	154.212
b2496	b2496	520.785	517.01	489.248	499.301	491.157	472.296
b2497	b2497	1108.785	1105.01	1077.248	1087.301	1079.157	1060.296
b2498	b2498	445.785	442.01	414.248	424.301	416.157	397.296
b2499	b2499	856.785	853.01	825.248	835.301	827.157	808.296
b2500	b2500	457.785	454.01	426.248	436.301	428.157	409.296
b2501	b2501	1885.785	1882.01	1854.248	1864.301	1856.157	1837.296
b2502	b2502	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b2503	b2503	2062.785	2059.01	2031.248	2041.301	2033.157	2014.296
b2504	b2504	62.691	61.454	48.525	54.086	52.162	47.707
b2505	b2505	337.785	334.01	306.248	316.301	308.157	289.296
b2506	b2506	358.785	355.01	327.248	337.301	329.157	310.296
b2507	b2507	1396.785	1393.01	1365.248	1375.301	1367.157	1348.296
b2508	b2508	1285.785	1282.01	1254.248	1264.301	1256.157	1237.296
b2509	b2509	1189.785	1186.01	1158.248	1168.301	1160.157	1141.296
b2510	b2510	78.36	76.366	61.571	67.688	65.224	60.46
b2511	b2511	1291.785	1288.01	1260.248	1270.301	1262.157	1243.296
b2512	b2512	997.785	994.01	966.248	976.301	968.157	949.296
b2513	b2513	439.785	436.01	408.248	418.301	410.157	391.296
b2514	b2514	1093.785	1090.01	1062.248	1072.301	1064.157	1045.296
b2515	b2515	937.785	934.01	906.248	916.301	908.157	889.296
b2516	b2516	832.785	829.01	801.248	811.301	803.157	784.296
b2517	b2517	973.785	970.01	942.248	952.301	944.157	925.296
b2518	b2518	254.523	250.596	224.426	234.206	226.721	211.08
b2519	b2519	2131.785	2128.01	2100.248	2110.301	2102.157	2083.296
b2520	b2520	4780.785	4777.01	4749.248	4759.301	4751.157	4732.296
b2521	b2521	664.785	661.01	633.248	643.301	635.157	616.296
b2522	b2522	595.785	592.01	564.248	574.301	566.157	547.296
b2523	b2523	1102.785	1099.01	1071.248	1081.301	1073.157	1054.296
b2524	b2524	68.468	66.93	53.312	59.035	56.94	52.391
b2525	b2525	169.404	165.676	143.544	151.881	146.433	136.388
b2526	b2526	1669.785	1666.01	1638.248	1648.301	1640.157	1621.296
b2527	b2527	334.785	331.01	303.248	313.301	305.157	286.296
b2528	b2528	159.42	155.757	134.331	142.366	137.254	127.984
b2529	b2529	213.615	209.666	185.12	194.365	187.72	174.787
b2530	b2530	1033.785	1030.01	1002.248	1012.301	1004.157	985.296
b2531	b2531	308.254	304.407	276.814	286.877	278.769	260.429
b2532	b2532	559.785	556.01	528.248	538.301	530.157	511.296
b2533	b2533	622.785	619.01	591.248	601.301	593.157	574.296
b2534	b2534	673.785	670.01	642.248	652.301	644.157	625.296
b2535	b2535	1099.785	1096.01	1068.248	1078.301	1070.157	1051.296
b2536	b2536	958.785	955.01	927.248	937.301	929.157	910.296
b2537	b2537	709.785	706.01	678.248	688.301	680.157	661.296
b2538	b2538	1180.785	1177.01	1149.248	1159.301	1151.157	1132.296
b2539	b2539	337.785	334.01	306.248	316.301	308.157	289.296
b2540	b2540	156.945	153.304	132.05	140.018	135.017	125.887
b2541	b2541	631.785	628.01	600.248	610.301	602.157	583.296
b2542	b2542	1021.785	1018.01	990.248	1000.301	992.157	973.296
b2543	b2543	246.179	242.277	216.379	226.139	218.714	203.664
b2544	b2544	691.785	688.01	660.248	670.301	662.157	643.296
b2545	b2545	880.785	877.01	849.248	859.301	851.157	832.296
b2546	b2546	817.785	814.01	786.248	796.301	788.157	769.296
b2547	b2547	1330.785	1327.01	1299.248	1309.301	1301.157	1282.296
b2548	b2548	802.785	799.01	771.248	781.301	773.157	754.296
b2549	b2549	3100.785	3097.01	3069.248	3079.301	3071.157	3052.296
b2550	b2550	1012.785	1009.01	981.248	991.301	983.157	964.296
b2551	b2551	1072.785	1069.01	1041.248	1051.301	1043.157	1024.296
b2552	b2552	1009.785	1006.01	978.248	988.301	980.157	961.296
b2553	b2553	171.944	168.174	145.907	154.298	148.771	138.571
b2554	b2554	1153.785	1150.01	1122.248	1132.301	1124.157	1105.296
b2555	b2555	532.785	529.01	501.248	511.301	503.157	484.296
b2556	b2556	1246.785	1243.01	1215.248	1225.301	1217.157	1198.296
b2557	b2557	3706.785	3703.01	3675.248	3685.301	3677.157	3658.296
b2558	b2558	1375.785	1372.01	1344.248	1354.301	1346.157	1327.296
b2559	b2559	322.785	319.01	291.248	301.301	293.157	274.296
b2560	b2560	454.785	451.01	423.248	433.301	425.157	406.296
b2561	b2561	667.785	664.01	636.248	646.301	638.157	619.296
b2562	b2562	110.049	107.064	89.195	96.037	92.488	86.427
b2563	b2563	208.284	204.374	180.039	189.226	182.689	170.126
b2564	b2564	550.785	547.01	519.248	529.301	521.157	502.296
b2565	b2565	547.785	544.01	516.248	526.301	518.157	499.296
b2566	b2566	724.785	721.01	693.248	703.301	695.157	676.296
b2567	b2567	499.785	496.01	468.248	478.301	470.157	451.296
b2568	b2568	793.785	790.01	762.248	772.301	764.157	745.296
b2569	b2569	1618.785	1615.01	1587.248	1597.301	1589.157	1570.296
b2570	b2570	299.617	295.808	268.385	278.414	270.393	252.464
b2571	b2571	775.785	772.01	744.248	754.301	746.157	727.296
b2572	b2572	469.785	466.01	438.248	448.301	440.157	421.296
b2573	b2573	394.785	391.01	363.248	373.301	365.157	346.296
b2574	b2574	1441.785	1438.01	1410.248	1420.301	1412.157	1393.296
b2575	b2575	556.785	553.01	525.248	535.301	527.157	508.296
b2576	b2576	1153.785	1150.01	1122.248	1132.301	1124.157	1105.296
b2577	b2577	700.785	697.01	669.248	679.301	671.157	652.296
b2578	b2578	406.785	403.01	375.248	385.301	377.157	358.296
b2579	b2579	210.929	207.014	182.576	191.787	185.204	172.451
b2580	b2580	508.785	505.01	477.248	487.301	479.157	460.296
b2581	b2581	856.785	853.01	825.248	835.301	827.157	808.296
b2582	b2582	243.397	239.518	213.713	223.457	216.074	201.21
b2583	b2583	517.785	514.01	486.248	496.301	488.157	469.296
b2584	b2584	2479.785	2476.01	2448.248	2458.301	2450.157	2431.296
b2585	b2585	1174.785	1171.01	1143.248	1153.301	1145.157	1126.296
b2586	b2586	159.42	155.757	134.331	142.366	137.254	127.984
b2587	b2587	1117.785	1114.01	1086.248	1096.301	1088.157	1069.296
b2588	b2588	22.962	24.077	16.407	19.961	20.19	16.688
b2589	b2589	2722.785	2719.01	2691.248	2701.301	2693.157	2674.296
b2590	b2590	11.9695	11.9695	11.9695	11.9695	11.9695	11.9695
b2591	b2591	1360.785	1357.01	1329.248	1339.301	1331.157	1312.296
b2592	b2592	2191.98565397493	2169.07790779875	2145.89420293095	2158.88361642404	2154.42478146866	2130.8673685141
b2593	b2593	550.785	547.01	519.248	529.301	521.157	502.296
b2594	b2594	799.785	796.01	768.248	778.301	770.157	751.296
b2595	b2595	556.785	553.01	525.248	535.301	527.157	508.296
b2597	b2597	174.466	170.689	148.298	156.722	151.12	140.757
b2598	b2598	6.87183333333333	6.87183333333333	6.87183333333333	6.87183333333333	6.87183333333333	6.87183333333333
b2599	b2599	979.785	976.01	948.248	958.301	950.157	931.296
b2600	b2600	940.785	937.01	909.248	919.301	911.157	892.296
b2601	b2601	889.785	886.01	858.248	868.301	860.157	841.296
b2602	b2602	195.147	191.299	167.686	176.548	170.349	158.716
b2603	b2603	337.785	334.01	306.248	316.301	308.157	289.296
b2604	b2604	1045.785	1042.01	1014.248	1024.301	1016.157	997.296
b2605	b2605	302.491	298.668	271.171	281.239	273.168	255.109
b2606	b2606	179.595	175.756	153.076	161.592	155.862	145.203
b2607	b2607	586.785	583.01	555.248	565.301	557.157	538.296
b2608	b2608	367.785	364.01	336.248	346.301	338.157	319.296
b2609	b2609	101.276	98.492	81.323	87.993	84.818	79.207
b2610	b2610	1180.785	1177.01	1149.248	1159.301	1151.157	1132.296
b2611	b2611	610.785	607.01	579.248	589.301	581.157	562.296
b2614	b2614	412.785	409.01	381.248	391.301	383.157	364.296
b2615	b2615	697.785	694.01	666.248	676.301	668.157	649.296
b2616	b2616	1480.785	1477.01	1449.248	1459.301	1451.157	1432.296
b2617	b2617	174.466	170.689	148.298	156.722	151.12	140.757
b2618	b2618	132.907	129.496	109.932	117.302	113.131	105.617
b2619	b2619	296.751	292.957	265.575	275.575	267.609	249.797
b2620	b2620	302.491	298.668	271.171	281.239	273.168	255.109
b2622	b2622	1060.785	1057.01	1029.248	1039.301	1031.157	1012.296
b2623	b2623	775.785	772.01	744.248	754.301	746.157	727.296
b2624	b2624	61.9566108586104	61.9566108586104	59.858	65.923	63.534	58.774
b2625	b2625	1228.785	1225.01	1197.248	1207.301	1199.157	1180.296
b2626	b2626	418.212709186007	418.212709186007	414.248	424.301	416.157	418.212709186007
b2627	b2627	2008.785	2005.01	1977.248	1987.301	1979.157	1960.296
b2628	b2628	1435.785	1432.01	1404.248	1414.301	1406.157	1387.296
b2629	b2629	112.293	96.6822558724215	91.183	96.6822558724215	96.6822558724215	88.262
b2630	b2630	892.785	889.01	861.248	871.301	863.157	844.296
b2631	b2631	200.35	196.476	172.577	181.585	175.24	163.24
b2632	b2632	682.785	679.01	651.248	661.301	653.157	634.296
b2633	b2633	640.785	637.01	609.248	619.301	611.157	592.296
b2634	b2634	520.785	517.01	489.248	499.301	491.157	472.296
b2635	b2635	92.77	90.195	73.931	80.459	77.526	72.206
b2636	b2636	265.705	261.786	235.211	243.699258667634	237.479	221.229
b2637	b2637	288.259	284.427	257.181	267.152	259.321	241.894
b2638	b2638	152.049	148.453	127.543	135.349	130.538	121.772
b2642	b2642	1522.785	1519.01	1491.248	1501.301	1493.157	1474.296
b2643	b2643	258.080833333333	258.080833333333	258.080833333333	258.080833333333	258.080833333333	258.080833333333
b2644	b2644	276.094856131227	298.668	271.171	281.239	276.094856131227	255.109
b2645	b2645	126.763583106506	126.763583106506	129.774	126.763583106506	126.763583106506	123.823
b2646	b2646	164.394	144.475937806736	138.897	147.094	141.809	132.16
b2647	b2647	4399.785	4396.01	4368.248	4378.301	4370.157	4351.296
b2649	b2649	610.785	607.01	579.248	589.492706863589	589.492706863589	562.296
b2650	b2650	280.307666666667	280.307666666667	280.307666666667	280.307666666667	280.307666666667	280.307666666667
b2652	b2652	11.9695	11.9695	11.9695	11.9695	11.9695	11.9695
b2659	b2659	796.785	793.01	765.248	775.301	767.157	748.296
b2660	b2660	1087.785	1084.01	1056.248	1066.301	1058.157	1039.296
b2661	b2661	1267.785	1264.01	1236.248	1246.301	1238.157	1219.296
b2662	b2662	1099.785	1096.01	1068.248	1078.301	1070.157	1051.296
b2663	b2663	1219.785	1216.01	1188.248	1198.301	1190.157	1171.296
b2664	b2664	481.785	478.01	450.248	460.301	452.157	433.296
b2665	b2665	271.311	267.415	240.665	250.534	242.894	226.321
b2666	b2666	42.689	42.554	32.23	36.857	35.883	31.734
b2667	b2667	140.005	136.488	116.409	124	119.558	111.57
b2668	b2668	343.785	340.01	312.248	322.301	314.157	295.296
b2669	b2669	229.727	225.809	200.598	210.133	202.996	189.019
b2670	b2670	271.311	267.415	240.665	250.534	242.894	226.321
b2671	b2671	177.019	173.218	150.687	159.154	153.491	142.981
b2672	b2672	164.394	160.68	138.897	147.094	141.809	132.16
b2673	b2673	99.133	96.382	79.452	86.052	82.97	77.441
b2674	b2674	235.183	231.265	205.812	215.451	208.199	193.852
b2675	b2675	1963.785	1960.01	1932.248	1942.301	1934.157	1915.296
b2676	b2676	778.785	775.01	747.248	757.301	749.157	730.296
b2677	b2677	1021.785	1018.01	990.248	1000.301	992.157	973.296
b2678	b2678	883.785	880.01	852.248	862.301	854.157	835.296
b2679	b2679	811.785	808.01	780.248	790.301	782.157	763.296
b2682	b2682	556.785	553.01	525.248	535.301	527.157	508.296
b2683	b2683	169.404	165.676	143.544	151.881	146.433	136.388
b2684	b2684	349.785	346.01	318.248	328.301	320.157	301.296
b2685	b2685	991.785	988.01	960.248	970.301	962.157	943.296
b2686	b2686	1357.785	1354.01	1326.248	1336.301	1328.157	1309.296
b2687	b2687	334.785	331.01	303.248	313.301	305.157	286.296
b2688	b2688	1375.785	1372.01	1344.248	1354.301	1346.157	1327.296
b2689	b2689	251.735	247.827	221.756	231.513	224.031	208.587
b2690	b2690	385.785	382.01	354.248	364.301	356.157	337.296
b2691	b2691	11.5187105315994	15.81	9.316	11.745	11.987	9.779
b2692	b2692	13.766	15.81	9.316	11.8903547844904	11.987	9.779
b2693	b2693	13.766	11.2041533293016	9.316	11.745	11.987	9.779
b2694	b2694	13.766	15.81	9.316	11.8903547844904	11.987	9.779
b2695	b2695	15.233	16.714	10.812	13.568	14.269	11.247
b2696	b2696	58.888	57.849	45.411	50.845	49.049	44.653
b2697	b2697	2449.785	2446.01	2418.248	2428.301	2420.157	2401.296
b2698	b2698	319.788	316.013	288.252	298.304	290.161	271.306
b2699	b2699	880.785	877.01	849.248	859.301	851.157	832.296
b2700	b2700	316.878	313.081	285.337	295.394	287.269	268.491
b2701	b2701	904.785	901.01	873.248	883.301	875.157	856.296
b2702	b2702	382.785	379.01	351.248	361.301	353.157	334.296
b2703	b2703	778.785	775.01	747.248	757.301	749.157	730.296
b2704	b2704	200.35	196.476	172.577	181.585	175.24	163.24
b2705	b2705	598.785	595.01	567.248	577.301	569.157	550.296
b2706	b2706	189.924	186.118	162.793	171.523	165.504	154.212
b2707	b2707	592.785	589.01	561.248	571.301	563.157	544.296
b2708	b2708	784.785	781.01	753.248	763.301	755.157	736.296
b2709	b2709	1333.785	1330.01	1302.248	1312.301	1304.157	1285.296
b2710	b2710	1258.785	1255.01	1227.248	1237.301	1229.157	1210.296
b2711	b2711	952.785	949.01	921.248	931.301	923.157	904.296
b2712	b2712	2071.785	2068.01	2040.248	2050.301	2042.157	2023.296
b2713	b2713	346.785	343.01	315.248	325.301	317.157	298.296
b2714	b2714	829.785	826.01	798.248	808.301	800.157	781.296
b2715	b2715	1276.785	1273.01	1245.248	1255.301	1247.157	1228.296
b2716	b2716	1243.785	1240.01	1212.248	1222.301	1214.157	1195.296
b2717	b2717	291.072	287.29	259.964	269.948	262.087	244.518
b2718	b2718	235.183	231.265	205.812	215.451	208.199	193.852
b2719	b2719	586.785	583.01	555.248	565.301	557.157	538.296
b2720	b2720	361.785	358.01	330.248	340.301	332.157	313.296
b2721	b2721	1528.785	1525.01	1497.248	1507.301	1499.157	1480.296
b2722	b2722	742.785	739.01	711.248	721.301	713.157	694.296
b2723	b2723	1645.785	1642.01	1614.248	1624.301	1616.157	1597.296
b2724	b2724	430.785	427.01	399.248	409.301	401.157	382.296
b2725	b2725	249.755700977999	249.755700977999	251.639	261.578	249.755700977999	236.683
b2726	b2726	182.15	178.317	155.461	164.044	158.255	147.443
b2727	b2727	691.785	688.01	660.248	670.301	662.157	643.296
b2728	b2728	119.033	115.781	97.321	104.331	100.553	93.947
b2729	b2729	940.785	937.01	909.248	919.301	911.157	892.296
b2730	b2730	829.785	826.01	798.248	808.301	800.157	781.296
b2731	b2731	1897.785	1894.01	1866.248	1876.301	1868.157	1849.296
b2732	b2732	184.703	180.917	157.874	166.524	160.691	149.715
b2733	b2733	2380.785	2377.01	2349.248	2359.301	2351.157	2332.296
b2734	b2734	475.785	472.01	444.248	454.301	446.157	427.296
b2735	b2735	586.785	583.01	555.248	565.301	557.157	538.296
b2736	b2736	727.785	724.01	696.248	706.301	698.157	679.296
b2737	b2737	985.785	982.01	954.248	964.301	956.157	937.296
b2738	b2738	457.785	454.01	426.248	436.301	428.157	409.296
b2739	b2739	595.785	592.01	564.248	574.301	566.157	547.296
b2740	b2740	1183.785	1180.01	1152.248	1162.301	1154.157	1135.296
b2741	b2741	811.785	808.01	780.248	790.301	782.157	763.296
b2742	b2742	958.785	955.01	927.248	937.301	929.157	910.296
b2743	b2743	445.785	442.01	414.248	424.301	416.157	397.296
b2744	b2744	580.785	577.01	549.248	559.301	551.157	532.296
b2745	b2745	868.785	865.01	837.248	847.301	839.157	820.296
b2746	b2746	299.617	295.808	268.385	278.414	270.393	252.464
b2747	b2747	529.785	526.01	498.248	508.301	500.157	481.296
b2748	b2748	149.591	146.02	125.287	133.056	128.303	119.709
b2749	b2749	159.42	155.757	134.331	142.366	137.254	127.984
b2750	b2750	424.785	421.01	393.248	403.301	395.157	376.296
b2751	b2751	1246.785	1243.01	1215.248	1225.301	1217.157	1198.296
b2752	b2752	727.785	724.01	696.248	706.301	698.157	679.296
b2753	b2753	856.785	853.01	825.248	835.301	827.157	808.296
b2754	b2754	128.192	124.851	105.683	112.871	108.865	101.667
b2755	b2755	736.785	733.01	705.248	715.301	707.157	688.296
b2756	b2756	418.785	415.01	387.248	397.301	389.157	370.296
b2757	b2757	493.785	490.01	462.248	472.301	464.157	445.296
b2758	b2758	910.785	907.01	879.248	889.301	881.157	862.296
b2759	b2759	302.491	298.668	271.171	281.239	273.168	255.109
b2760	b2760	1327.785	1324.01	1296.248	1306.301	1298.157	1279.296
b2761	b2761	2485.785	2482.01	2454.248	2464.301	2456.157	2437.296
b2762	b2762	553.785	550.01	522.248	532.301	524.157	505.296
b2763	b2763	1531.785	1528.01	1500.248	1510.301	1502.157	1483.296
b2764	b2764	1618.785	1615.01	1587.248	1597.301	1589.157	1570.296
b2765	b2765	195.147	191.299	167.686	176.548	170.349	158.716
b2766	b2766	1090.785	1087.01	1059.248	1069.301	1061.157	1042.296
b2767	b2767	110.049	107.064	89.195	96.037	92.488	86.427
b2768	b2768	394.785	391.01	363.248	373.301	365.157	346.296
b2769	b2769	679.785	676.01	648.248	658.301	650.157	631.296
b2770	b2770	598.785	595.01	567.248	577.301	569.157	550.296
b2771	b2771	1156.785	1153.01	1125.248	1135.301	1127.157	1108.296
b2774	b2774	604.785	601.01	573.248	583.301	575.157	556.296
b2775	b2775	1096.785	1093.01	1065.248	1075.301	1067.157	1048.296
b2776	b2776	1297.785	1294.01	1266.248	1276.301	1268.157	1249.296
b2777	b2777	490.785	487.01	459.248	469.301	461.157	442.296
b2778	b2778	691.785	688.01	660.248	670.301	662.157	643.296
b2779	b2779	1117.785	1114.01	1086.248	1096.301	1088.157	1069.296
b2780	b2780	1456.785	1453.01	1425.248	1435.301	1427.157	1408.296
b2781	b2781	610.785	607.01	579.248	589.301	581.157	562.296
b2782	b2782	169.404	165.676	143.544	151.881	146.433	136.388
b2783	b2783	101.276	98.492	81.323	87.993	84.818	79.207
b2784	b2784	2053.785	2050.01	2022.248	2032.301	2024.157	2005.296
b2785	b2785	1120.785	1117.01	1089.248	1099.301	1091.157	1072.296
b2786	b2786	2575.785	2572.01	2544.248	2554.301	2546.157	2527.296
b2787	b2787	1159.785	1156.01	1128.248	1138.301	1130.157	1111.296
b2788	b2788	1159.785	1156.01	1128.248	1138.301	1130.157	1111.296
b2789	b2789	1171.785	1168.01	1140.248	1150.301	1142.157	1123.296
b2790	b2790	271.311	267.415	240.665	250.534	242.894	226.321
b2791	b2791	601.785	598.01	570.248	580.301	572.157	553.296
b2792	b2792	164.394	160.68	138.897	147.094	141.809	132.16
b2793	b2793	364.785	361.01	333.248	343.301	335.157	316.296
b2794	b2794	667.785	664.01	636.248	646.301	638.157	619.296
b2795	b2795	1183.785	1180.01	1152.248	1162.301	1154.157	1135.296
b2796	b2796	1108.785	1105.01	1077.248	1087.301	1079.157	1060.296
b2797	b2797	1186.785	1183.01	1155.248	1165.301	1157.157	1138.296
b2798	b2798	574.785	571.01	543.248	553.301	545.157	526.296
b2799	b2799	967.785	964.01	936.248	946.301	938.157	919.296
b2800	b2800	466.785	463.01	435.248	445.301	437.157	418.296
b2801	b2801	1135.785	1132.01	1104.248	1114.301	1106.157	1087.296
b2802	b2802	1594.785	1591.01	1563.248	1573.301	1565.157	1546.296
b2803	b2803	1237.785	1234.01	1206.248	1216.301	1208.157	1189.296
b2804	b2804	246.179	242.277	216.379	226.139	218.714	203.664
b2805	b2805	550.785	547.01	519.248	529.301	521.157	502.296
b2806	b2806	919.785	916.01	888.248	898.301	890.157	871.296
b2807	b2807	221.611	217.708	192.814	202.163	195.306	181.808
b2808	b2808	736.785	733.01	705.248	715.301	707.157	688.296
b2809	b2809	86.45	84.131	68.52	74.879	72.099	67.096
b2810	b2810	1024.785	1021.01	993.248	1003.301	995.157	976.296
b2811	b2811	265.705	261.786	235.211	245.04	237.479	221.229
b2812	b2812	625.785	622.01	594.248	604.301	596.157	577.296
b2813	b2813	916.785	913.01	885.248	895.301	887.157	868.296
b2814	b2814	13.766	15.81	12.45430569867	11.745	11.987	9.779
b2815	b2815	13.766	15.81	12.45430569867	11.745	11.987	9.779
b2816	b2816	13.766	11.7331989431382	11.7331989431382	11.745	11.987	9.779
b2817	b2817	1072.785	1069.01	1041.248	1051.301	1043.157	1024.296
b2818	b2818	1150.785	1147.01	1119.248	1129.301	1121.157	1102.296
b2819	b2819	1645.785	1642.01	1614.248	1624.301	1616.157	1597.296
b2820	b2820	3361.785	3358.01	3330.248	3340.301	3332.157	3313.296
b2821	b2821	2707.785	2704.01	2676.248	2686.301	2678.157	2659.296
b2822	b2822	3187.785	3184.01	3156.248	3166.301	3158.157	3139.296
b2823	b2823	159.42	155.757	134.331	142.366	137.254	127.984
b2824	b2824	232.449	228.521	203.218	212.804	205.598	191.434
b2825	b2825	382.785	379.01	351.248	361.301	353.157	334.296
b2826	b2826	291.072	287.29	259.964	269.948	262.087	244.518
b2827	b2827	613.785	610.01	582.248	592.301	584.157	565.296
b2828	b2828	694.785	691.01	663.248	673.301	665.157	646.296
b2829	b2829	2065.785	2062.01	2034.248	2044.301	2036.157	2017.296
b2830	b2830	349.785	346.01	318.248	328.301	320.157	301.296
b2831	b2831	508.785	505.01	477.248	487.301	479.157	460.296
b2832	b2832	532.785	529.01	501.248	511.301	503.157	484.296
b2833	b2833	80.368	78.253	63.276	69.452	66.899	62.08
b2834	b2834	859.785	856.01	828.248	838.301	830.157	811.296
b2835	b2835	1012.785	1009.01	981.248	991.301	983.157	964.296
b2836	b2836	1978.785	1975.01	1947.248	1957.301	1949.157	1930.296
b2837	b2837	850.785	847.01	819.248	829.301	821.157	802.296
b2838	b2838	1081.785	1078.01	1050.248	1060.301	1052.157	1033.296
b2839	b2839	754.785	751.01	723.248	733.301	725.157	706.296
b2840	b2840	511.785	508.01	480.248	490.301	482.157	463.296
b2841	b2841	1237.785	1234.01	1206.248	1216.301	1208.157	1189.296
b2842	b2842	580.785	577.01	549.248	559.301	551.157	532.296
b2843	b2843	655.785	652.01	624.248	634.301	626.157	607.296
b2844	b2844	1000.785	997.01	969.248	979.301	971.157	952.296
b2845	b2845	1048.785	1045.01	1017.248	1027.301	1019.157	1000.296
b2846	b2846	451.785	425.266864898557	420.248	430.301	422.157	403.296
b2847	b2847	628.785	625.01	597.248	607.301	599.157	580.296
b2848	b2848	270.003005061434	270.003005061434	271.171	281.239	273.168	255.109
b2849	b2849	218.555983802984	218.555983802984	218.555983802984	228.818	221.362	206.108
b2851	b2851	289.673	289.673	289.673	289.673	289.673	289.673
b2852	b2852	1166.157	1166.157	1166.157	1166.157	1166.157	1166.157
b2853	b2853	63.276	63.276	63.276	63.276	63.276	63.276
b2860	b2860	724.785	721.01	693.248	703.301	695.157	676.296
b2861	b2861	195.147	191.299	167.686	176.548	170.349	158.716
b2863	b2863	613.785	587.346584935606	582.248	592.301	584.157	565.296
b2864	b2864	11.8093333333333	11.8093333333333	11.8093333333333	11.8093333333333	11.8093333333333	11.8093333333333
b2865	b2865	574.785	571.01	543.248	553.301	545.157	526.296
b2866	b2866	2077.785	2074.01	2046.248	2056.301	2048.157	2029.296
b2867	b2867	697.785	694.01	666.248	676.301	668.157	649.296
b2868	b2868	299.617	295.808	268.385	278.414	270.393	252.464
b2869	b2869	1597.785	1594.01	1566.248	1576.301	1568.157	1549.296
b2870	b2870	1009.785	1006.01	978.248	988.301	980.157	961.296
b2871	b2871	1015.785	1012.01	984.248	994.301	986.157	967.296
b2872	b2872	1030.785	1027.01	999.248	1009.301	1001.157	982.296
b2873	b2873	1204.785	1201.01	1173.248	1183.301	1175.157	1156.296
b2874	b2874	751.785	748.01	720.248	730.301	722.157	703.296
b2875	b2875	1444.785	1441.01	1413.248	1423.301	1415.157	1396.296
b2876	b2876	589.785	586.01	558.248	568.301	560.157	541.296
b2877	b2877	397.785	394.01	366.248	376.301	368.157	349.296
b2878	b2878	2917.785	2914.01	2886.248	2896.301	2888.157	2869.296
b2879	b2879	1147.785	1144.01	1116.248	1126.301	1118.157	1099.296
b2880	b2880	598.785	595.01	567.248	577.301	569.157	550.296
b2881	b2881	2689.785	2686.01	2658.248	2668.301	2660.157	2641.296
b2882	b2882	1219.785	1216.01	1188.248	1198.301	1190.157	1171.296
b2883	b2883	1138.785	1135.01	1107.248	1117.301	1109.157	1090.296
b2886	b2886	308.254	304.407	276.814	286.877	278.769	260.429
b2887	b2887	1738.785	1735.01	1707.248	1717.301	1709.157	1690.296
b2888	b2888	1267.785	1264.01	1236.248	1246.301	1238.157	1250.43199159084
b2889	b2889	367.785	364.01	336.248	346.301	338.157	319.296
b2890	b2890	1336.785	1333.01	1305.248	1315.301	1307.157	1288.296
b2891	b2891	916.785	913.01	885.248	895.301	887.157	868.296
b2892	b2892	1552.785	1549.01	1521.248	1531.301	1523.157	1504.296
b2893	b2893	529.785	526.01	498.248	508.301	500.157	481.296
b2894	b2894	715.785	712.01	684.248	694.301	686.157	667.296
b2895	b2895	340.785	337.01	309.248	319.301	311.157	292.296
b2896	b2896	232.449	228.521	203.218	212.804	205.598	191.434
b2897	b2897	114.535	111.397	93.244	100.144	96.485	90.109
b2898	b2898	799.785	796.01	768.248	778.301	770.157	751.296
b2899	b2899	478.785	475.01	447.248	457.301	449.157	430.296
b2900	b2900	149.591	146.02	125.287	133.056	128.303	119.709
b2901	b2901	1258.785	1255.01	1227.248	1237.301	1229.157	1210.296
b2902	b2902	562.785	559.01	531.248	541.301	533.157	514.296
b2903	b2903	2692.785	2689.01	2661.248	2671.301	2663.157	2644.296
b2904	b2904	216.283	212.329	187.67	196.955	190.229	177.115
b2905	b2905	913.785	910.01	882.248	892.301	884.157	865.296
b2906	b2906	1021.785	1018.01	990.248	1000.301	992.157	973.296
b2907	b2907	997.785	994.01	966.248	976.301	968.157	949.296
b2908	b2908	1144.785	1141.01	1113.248	1123.301	1115.157	1096.296
b2909	b2909	397.785	394.01	366.248	376.301	368.157	349.296
b2910	b2910	164.394	160.68	138.897	147.094	141.809	132.16
b2911	b2911	57.006	56.034	43.852	49.228	47.495	43.156
b2912	b2912	367.785	364.01	336.248	346.301	338.157	319.296
b2913	b2913	1051.785	1048.01	1020.248	1030.301	1022.157	1003.296
b2914	b2914	478.785	475.01	447.248	457.301	449.157	430.296
b2916	b2916	712.785	709.01	681.248	691.301	683.157	664.296
b2917	b2917	1963.785	1960.01	1932.248	1942.301	1934.157	1915.296
b2918	b2918	814.785	811.01	783.248	793.301	785.157	766.296
b2919	b2919	604.785	601.01	573.248	583.301	575.157	556.296
b2920	b2920	1297.785	1294.01	1266.248	1276.301	1268.157	1249.296
b2921	b2921	715.785	712.01	684.248	694.301	686.157	667.296
b2922	b2922	559.785	556.01	528.248	538.301	530.157	511.296
b2923	b2923	454.785	451.01	423.248	433.301	425.157	406.296
